"","lgID","yearID","playerID","IPouts","WAR","pops","scale_WAR","WAR_talent"
"5650","NL",1989,"roeslmi01",75,0.13,40249000,0.91,32061.2326194555
"5651","AL",1924,"rossbu01",280,1.7,9326000,11.9,32051.915286407
"5652","AL",1914,"reynoro01",234,1.59,8702000,11.13,32035.5660512978
"5653","NL",1887,"glassja01",3,0.07,4827000,0.49,32034.9646945757
"5654","AL",1962,"joycemi01",130,0.66,20884000,4.62,32032.1796512594
"5655","NL",1995,"wilsoga03",43,0.07,52370000,0.49,32021.5130422366
"5656","AL",2002,"kellekr01",3,-0.09,66486000,-0.63,32017.364765485
"5657","AL",2000,"penaje01",79,-0.07,64060000,-0.49,32010.4759814609
"5658","AL",2019,"mantijo01",9,-0.09,95819000,-0.63,32000.8508534815
"5659","NL",2007,"mccleza01",42,-0.09,72551000,-0.63,31993.4516638245
"5660","AL",2014,"owensru01",17,-0.17,84914000,-1.19,31990.601185964
"5661","AL",1983,"conroti01",487,0.21,37663000,1.47,31988.5743432804
"5662","NL",1965,"zannido01",40,0.53,22840000,3.71,31973.9806930295
"5663","NL",2001,"atchlju01",31,-0.03,65273000,-0.21,31969.8773186731
"5664","AL",1925,"giardjo01",482,1.56,9425000,10.92,31967.97316561
"5665","AL",2019,"rominau01",3,-0.09,95819000,-0.63,31962.6078555379
"5666","NL",2010,"houseja01",4,-0.15,76190000,-1.05,31943.5303064971
"5667","AL",1985,"jonesal02",18,0.16,38525000,1.12,31941.8776260579
"5668","NL",1998,"gonzaga01",3,-0.03,59384000,-0.21,31924.9201009609
"5669","AL",2009,"nunezjh01",17,-0.1,74977000,-0.7,31921.2436804215
"5670","AL",1967,"lauzege01",48,0.39,24144000,2.73,31909.6418000153
"5671","AL",2017,"wheelja01",9,-0.14,91457000,-0.98,31895.6979909058
"5672","AL",1968,"roggega01",25,0.2,24796000,1.4,31891.0766712352
"5673","NL",1963,"powelgr01",149,0.51,21536000,3.57,31890.8454109304
"5674","AL",2019,"adriaeh01",3,-0.09,95819000,-0.63,31886.5107889601
"5675","AL",2019,"poppese01",25,-0.1,95819000,-0.7,31884.3738966689
"5676","AL",2012,"crawfev01",24,-0.14,80552000,-0.98,31882.7077451758
"5677","NL",1985,"lathabi01",68,0.16,38525000,1.12,31881.1651682097
"5678","NL",1999,"greenri01",17,-0.04,61722000,-0.28,31869.617850015
"5679","AL",1978,"wallada01",42,0.15,34316000,1.05,31866.5209299559
"5680","AL",1991,"westomi01",6,0.08,43018000,0.56,31862.8444122351
"5681","NL",1983,"whitela01",21,0.21,37663000,1.47,31856.0151468362
"5682","NL",2016,"boscawi01",46,-0.15,89276000,-1.05,31852.8539321261
"5683","NL",1890,"taberjo01",39,0.13,5010000,0.91,31822.32898298
"5684","NL",2019,"smithbu03",64,-0.1,95819000,-0.7,31807.142895187
"5685","NL",2016,"gonzase01",106,-0.15,89276000,-1.05,31806.9485870379
"5686","AL",1979,"mccalla01",25,0.19,35343000,1.33,31786.7264698656
"5687","AL",1980,"schulda01",38,0.22,36370000,1.54,31774.8584631023
"5688","NL",1991,"malliro01",70,0.08,43018000,0.56,31760.2478847129
"5689","NL",2015,"hallco01",25,-0.12,87095000,-0.84,31743.776752603
"5690","NL",1986,"galveba01",62,0.13,38956000,0.91,31743.3823524465
"5691","AL",1994,"dettmjo01",162,-0.07,50032000,-0.49,31734.9822579608
"5692","NL",1975,"crosbke01",25,0.23,31235000,1.61,31733.7481255186
"5693","AL",1961,"hemanru01",60,0.36,20232000,2.52,31731.4459322006
"5694","AL",1988,"heinkdo01",109,0.15,39818000,1.05,31721.5682811624
"5695","NL",1897,"amoledo01",210,1.49,5409000,10.43,31721.3465413816
"5696","AL",1993,"cookmi01",9,0.12,47694000,0.84,31711.0901889445
"5697","NL",1921,"watsomu01",778,1.68,9029000,11.76,31691.1130729787
"5698","AL",2018,"bleicje01",1,-0.14,93638000,-0.98,31688.7303469783
"5699","AL",2004,"tayloaa01",11,-0.08,68912000,-0.56,31681.0971741266
"5700","AL",1995,"patteje01",10,0.06,52370000,0.42,31676.9873934031
"5701","NL",1966,"dowlida01",27,0.38,23492000,2.66,31665.9086670782
"5702","NL",1978,"dumouda01",15,0.15,34316000,1.05,31663.9437435915
"5703","NL",1993,"drapemi01",127,0.12,47694000,0.84,31661.7256976475
"5704","NL",2008,"thompda02",43,-0.13,73764000,-0.91,31659.2030274385
"5705","AL",1991,"daltomi01",24,0.07,43018000,0.49,31650.7136930199
"5706","NL",1904,"lynchmi02",668,2.29,6768000,16.03,31647.9180866706
"5707","AL",2016,"rollida01",28,-0.16,89276000,-1.12,31639.6965574113
"5708","NL",2017,"espinpa01",72,-0.15,91457000,-1.05,31634.9002869663
"5709","AL",2004,"brownja04",23,-0.08,68912000,-0.56,31633.2879420249
"5710","AL",1999,"schefaa01",14,-0.05,61722000,-0.35,31623.2984399537
"5711","AL",2002,"kayeju01",9,-0.1,66486000,-0.7,31621.7912978774
"5712","NL",2006,"ramirsa01",10,-0.08,71338000,-0.56,31616.6189409688
"5713","NL",2001,"sobkosc01",3,-0.04,65273000,-0.28,31616.4379150317
"5714","AL",2011,"pendlla01",56,-0.09,78371000,-0.63,31615.3750816785
"5715","AL",2013,"luekejo01",64,-0.19,82733000,-1.33,31612.1043433114
"5716","NL",1918,"causere01",475,1.47,8854000,10.29,31607.7451940354
"5717","AL",1982,"kaufmcu01",26,0.07,37232000,0.49,31603.2072651288
"5718","NL",1991,"gardnch01",74,0.07,43018000,0.49,31599.3093302466
"5719","NL",1967,"grahabi02",82,0.38,24144000,2.66,31591.4143970758
"5720","AL",1995,"rogerji02",71,0.06,52370000,0.42,31584.1110555504
"5721","NL",1963,"rowedo01",164,0.48,21536000,3.36,31580.0004254353
"5722","NL",1999,"francma01",4,-0.05,61722000,-0.35,31573.5055832337
"5723","NL",1988,"morriji01",11,0.14,39818000,0.98,31564.9997243358
"5724","NL",2015,"broadmi01",52,-0.12,87095000,-0.84,31562.6131392304
"5725","AL",2000,"newmaal02",4,-0.08,64060000,-0.56,31559.3780819344
"5726","AL",1916,"gouldal01",320,1.95,8778000,13.65,31555.8114313599
"5727","NL",1987,"bockura01",52,0.08,39387000,0.56,31550.0956114891
"5728","AL",1935,"thomafa01",441,1.44,10525000,10.08,31548.8114678481
"5729","AL",2018,"astudwi01",3,-0.15,93638000,-1.05,31543.9894887676
"5730","AL",1922,"brillji01",359,1.6,9128000,11.2,31542.6935995888
"5731","NL",2008,"guevaca01",37,-0.14,73764000,-0.98,31536.8723619285
"5732","NL",2010,"sinkbbr01",6,-0.17,76190000,-1.19,31527.8159607991
"5733","NL",1976,"langch01",187,0.21,32262000,1.47,31525.9201031189
"5734","AL",1968,"kellero01",48,0.19,24796000,1.33,31524.3961475089
"5735","NL",1999,"ebertde01",24,-0.05,61722000,-0.35,31523.932341635
"5736","NL",1993,"loonebr01",18,0.11,47694000,0.77,31520.9272787656
"5737","AL",1984,"mitchch01",49,0.19,38094000,1.33,31514.851134929
"5738","NL",2018,"burdini01",4,-0.15,93638000,-1.05,31502.139599124
"5739","NL",1890,"demarfr01",6,0.13,5010000,0.91,31501.3640700733
"5740","NL",2003,"hebsobr01",6,-0.14,67699000,-0.98,31490.7530806317
"5741","NL",2011,"schwich01",63,-0.1,78371000,-0.7,31483.9678653728
"5742","AL",1990,"bitkejo01",36,0.21,40680000,1.47,31482.9414481351
"5743","NL",2008,"worrema01",17,-0.13,73764000,-0.91,31465.3906934965
"5744","AL",1995,"thomami01",4,0.05,52370000,0.35,31458.1403837597
"5745","NL",2014,"figaral01",26,-0.19,84914000,-1.33,31454.3419460746
"5746","AL",2006,"childja01",23,-0.09,71338000,-0.63,31445.2629086168
"5747","NL",1886,"strikjo01",45,-0.03,4766000,-0.21,31440.3404665848
"5748","AL",1987,"ceronri01",6,0.07,39387000,0.49,31439.2501468216
"5749","NL",1898,"thornwa01",646,2.06,5466000,14.42,31438.9189470364
"5750","NL",2012,"brownba01",58,-0.16,80552000,-1.12,31431.6445822309
"5751","NL",2009,"butlejo03",12,-0.11,74977000,-0.77,31427.6722387838
"5752","AL",2019,"shephch01",57,-0.11,95819000,-0.77,31411.8350401116
"5753","NL",2017,"smokejo01",169,-0.15,91457000,-1.05,31402.3002104683
"5754","AL",1911,"worksra01",502,1.35,8588000,9.45,31394.6859016557
"5755","AL",1998,"dykhora01",3,-0.06,59384000,-0.42,31390.2943914191
"5756","NL",1962,"mackeke01",240,0.64,20884000,4.48,31379.016725022
"5757","AL",1979,"eatoncr01",30,0.17,35343000,1.19,31371.6759539837
"5758","AL",1986,"paceljo01",33,0.1,38956000,0.7,31369.2737212496
"5759","NL",1942,"webbele01",155,1.08,11422000,7.56,31368.4251924494
"5760","NL",1894,"westehu01",423,0.83,5238000,5.81,31364.3928747241
"5761","NL",1883,"huntele01",19,-0.17,4583000,-1.19,31354.5199834635
"5762","NL",1903,"schmihe01",903,1.97,6471000,13.79,31351.5245449807
"5763","NL",2014,"kickhmi01",6,-0.19,84914000,-1.33,31348.4985815479
"5764","NL",1923,"barfocl01",304,1.57,9227000,10.99,31346.8405156877
"5765","NL",2009,"morened01",67,-0.12,74977000,-0.84,31341.7819285188
"5766","NL",1984,"zaskeje01",15,0.17,38094000,1.19,31336.2770274852
"5767","AL",2019,"mckaybr01",147,-0.11,95819000,-0.77,31333.6489713103
"5768","NL",2015,"cornejo01",3,-0.13,87095000,-0.91,31331.0032290813
"5769","NL",2012,"weilaky01",53,-0.18,80552000,-1.26,31319.4675317169
"5770","NL",1996,"hawblry01",45,-0.06,54708000,-0.42,31314.8900159353
"5771","NL",1895,"parkedo01",154,1.53,5295000,10.71,31310.8101959649
"5772","NL",1986,"mitchjo02",30,0.1,38956000,0.7,31308.1105483917
"5773","NL",1884,"crosbge01",84,-0.14,4644000,-0.98,31307.8751766488
"5774","NL",1964,"schurwa01",145,0.48,22188000,3.36,31298.3955600344
"5775","NL",2006,"mateoju02",137,-0.09,71338000,-0.63,31297.8281848665
"5776","AL",2019,"diazye01",2,-0.11,95819000,-0.77,31294.7648675556
"5777","AL",2017,"povsema01",11,-0.16,91457000,-1.12,31293.7786582012
"5778","NL",1950,"ladedo01",354,0.82,12590000,5.74,31289.3884978963
"5779","AL",2004,"nunezfr01",32,-0.09,68912000,-0.63,31287.9765606667
"5780","NL",2015,"contrca01",84,-0.13,87095000,-0.91,31285.1110239211
"5781","AL",1981,"schatje01",9,0.09,36801000,0.63,31282.2594131716
"5782","NL",1997,"winstda01",36,-0.08,57046000,-0.56,31261.8412681916
"5783","AL",2019,"owingch01",5,-0.11,95819000,-0.77,31256.0188422303
"5784","AL",1940,"trottbi01",294,1.24,11130000,8.68,31252.7860543904
"5785","NL",1891,"ryancy01",9,0.22,5067000,1.54,31249.8500856856
"5786","NL",2007,"rosarfr01",79,-0.1,72551000,-0.7,31246.975067249
"5787","NL",1987,"savagja01",10,0.06,39387000,0.42,31240.6896934528
"5788","AL",2005,"gassnda01",23,-0.19,70125000,-1.33,31221.0769363433
"5789","NL",1919,"goodwma01",537,1.42,8892000,9.94,31219.3449293792
"5790","NL",2001,"gandagu01",59,-0.05,65273000,-0.35,31203.1425241986
"5791","AL",1920,"wilkiro01",435,1.61,8930000,11.27,31199.21128796
"5792","NL",1999,"crousri01",215,-0.06,61722000,-0.42,31183.8984738953
"5793","NL",2019,"quinnro01",10,-0.11,95819000,-0.77,31178.937451204
"5794","NL",1977,"webbha01",24,0.2,33289000,1.4,31178.3793015761
"5795","AL",1953,"simaal01",205,0.72,14687000,5.04,31174.9398345952
"5796","AL",1965,"dicksji01",257,0.49,22840000,3.43,31166.6577440185
"5797","AL",1995,"martida01",3,0.04,52370000,0.28,31166.1306584768
"5798","AL",1969,"reedbo01",44,0.47,25448000,3.29,31162.4231847764
"5799","NL",1994,"martijo06",36,-0.08,50032000,-0.56,31161.4616960665
"5800","AL",1970,"mcraeno01",94,0.56,26100000,3.92,31149.7429851721
"5801","AL",1973,"paganda01",38,0.18,29181000,1.26,31149.3634740718
"5802","AL",1996,"fletcpa01",4,-0.08,54708000,-0.56,31142.3887389713
"5803","NL",2019,"santade01",15,-0.11,95819000,-0.77,31140.6003197582
"5804","AL",2011,"tobinma01",16,-0.12,78371000,-0.84,31133.9124324223
"5805","NL",2016,"marteke02",10,-0.19,89276000,-1.33,31130.8134787048
"5806","AL",1935,"liebedu01",140,1.4,10525000,9.8,31126.5749048876
"5807","NL",1904,"kelluwi01",674,2.17,6768000,15.19,31119.129315991
"5808","AL",2007,"desalma01",83,-0.11,72551000,-0.77,31118.6042139719
"5809","NL",2002,"josepke01",33,-0.11,66486000,-0.77,31116.6231932831
"5810","AL",1915,"collaal01",193,1.55,8740000,10.85,31101.5896359763
"5811","NL",2018,"tsengje01",6,-0.16,93638000,-1.12,31085.373281631
"5812","AL",1978,"brownto04",39,0.12,34316000,0.84,31084.2861798246
"5813","NL",1957,"swansre01",218,0.54,17483000,3.78,31074.6877561301
"5814","NL",2007,"munozar01",16,-0.11,72551000,-0.77,31073.5391682427
"5815","NL",2002,"stullev01",30,-0.12,66486000,-0.84,31071.0131788745
"5816","AL",2017,"bradymi01",95,-0.18,91457000,-1.26,31053.3613535447
"5817","AL",1971,"gebhabo01",54,0.38,27127000,2.66,31050.0526039792
"5818","AL",1974,"barrst01",27,0.14,30208000,0.98,31046.5449998922
"5819","AL",2014,"surkaer01",73,-0.2,84914000,-1.4,31032.9959138322
"5820","NL",1944,"schmifr01",343,0.89,11714000,6.23,31011.1374395908
"5821","AL",2002,"jimenja01",22,-0.12,66486000,-0.84,31005.7247554557
"5822","AL",1979,"ferribo01",18,0.13,35343000,0.91,30999.3609067448
"5823","NL",1888,"shochge01",9,0.21,4888000,1.47,30997.1330657624
"5824","NL",1964,"burdefr01",60,0.46,22188000,3.22,30990.8911787826
"5825","NL",2004,"watkist01",43,-0.1,68912000,-0.7,30983.2088732725
"5826","AL",1988,"krawcra01",73,0.11,39818000,0.77,30981.5888003888
"5827","NL",1997,"ramosed01",42,-0.09,57046000,-0.63,30979.1364433431
"5828","AL",1986,"fischto01",51,0.09,38956000,0.63,30969.9109743777
"5829","NL",1958,"briggjo01",288,0.44,18182000,3.08,30950.0453781034
"5830","NL",1978,"cornute01",9,0.12,34316000,0.84,30948.6342637982
"5831","NL",1880,"nichotr01",53,-0.37,4400000,-2.59,30944.9278090968
"5832","AL",1991,"lyonsst01",3,0.03,43018000,0.21,30931.6898495018
"5833","NL",1999,"mcnicbr01",32,-0.07,61722000,-0.49,30928.3905974525
"5834","AL",1993,"davisch01",6,0.09,47694000,0.63,30923.9602054574
"5835","NL",1986,"winnji01",264,0.09,38956000,0.63,30909.0030041598
"5836","AL",2013,"stangda01",5,-0.23,82733000,-1.61,30908.6705433234
"5837","AL",1936,"henryji01",230,1.29,10646000,9.03,30898.736234978
"5838","AL",2018,"adamsch01",23,-0.17,93638000,-1.19,30890.2591416242
"5839","AL",1955,"santijo01",99,0.87,16085000,6.09,30883.7663924375
"5840","AL",2014,"thompta01",16,-0.23,84914000,-1.61,30883.6847040192
"5841","AL",1923,"edwarji01",538,1.55,9227000,10.85,30877.306252427
"5842","AL",2019,"ortizlu02",10,-0.12,95819000,-0.84,30864.397472487
"5843","AL",1914,"mchalma01",573,1.48,8702000,10.36,30861.4702798738
"5844","NL",2008,"jimenke01",72,-0.16,73764000,-1.12,30860.8204507416
"5845","AL",1997,"haughga01",34,-0.1,57046000,-0.7,30859.1855890203
"5846","NL",1980,"burnssh01",14,0.18,36370000,1.26,30853.3982167548
"5847","NL",1992,"chapida01",6,-0.07,45356000,-0.49,30852.070672344
"5848","AL",1994,"grangje01",28,-0.1,50032000,-0.7,30843.3034056903
"5849","NL",2003,"valenjo04",6,-0.16,67699000,-1.12,30832.0394450652
"5850","NL",1993,"greerke01",3,0.09,47694000,0.63,30824.7760468215
"5851","NL",2002,"bongju01",18,-0.13,66486000,-0.91,30824.6538715281
"5852","AL",2019,"birdky01",38,-0.12,95819000,-0.84,30824.5812465368
"5853","AL",2019,"smithjo08",38,-0.12,95819000,-0.84,30819.7077654395
"5854","NL",2017,"chacial01",18,-0.18,91457000,-1.26,30811.6339981218
"5855","NL",1883,"hilsech01",78,-0.19,4583000,-1.33,30807.4715974623
"5856","NL",1990,"yorkmi01",38,0.16,40680000,1.12,30806.01677296
"5857","NL",2018,"reyesjo01",3,-0.17,93638000,-1.19,30805.3597108654
"5858","AL",1966,"klagefr01",47,0.32,23492000,2.24,30797.5593341373
"5859","NL",1983,"deckema01",26,0.18,37663000,1.26,30787.9522699688
"5860","NL",1954,"greenbo01",110,0.62,15386000,4.34,30787.5056661939
"5861","NL",1978,"riccefr01",9,0.11,34316000,0.77,30764.5850736194
"5862","NL",2011,"hamreer01",37,-0.13,78371000,-0.91,30754.9502398671
"5863","AL",2011,"tuckery01",15,-0.14,78371000,-0.98,30748.9546869309
"5864","NL",2001,"oropeed01",57,-0.06,65273000,-0.42,30748.0125371574
"5865","AL",2019,"urenari01",3,-0.12,95819000,-0.84,30745.3920388362
"5866","AL",1925,"speecby01",272,1.39,9425000,9.73,30720.6791971489
"5867","NL",1929,"henrydu01",349,1.33,9821000,9.31,30708.0370044486
"5868","AL",2019,"mooredy01",3,-0.12,95819000,-0.84,30706.0170450887
"5869","NL",2001,"bonilbo01",3,-0.06,65273000,-0.42,30695.1055633996
"5870","NL",1974,"minshji01",13,0.12,30208000,0.84,30692.7556323032
"5871","AL",2019,"pintori01",7,-0.13,95819000,-0.91,30686.4753554064
"5872","NL",1998,"hendero01",11,-0.09,59384000,-0.63,30678.1882459251
"5873","AL",1990,"wardco02",108,0.15,40680000,1.05,30672.7813358245
"5874","AL",2006,"tatajo01",44,-0.11,71338000,-0.77,30669.3981862208
"5875","NL",1999,"estraho01",22,-0.08,61722000,-0.56,30669.3293979355
"5876","NL",2015,"burgoen02",81,-0.16,87095000,-1.12,30666.9748088632
"5877","AL",1993,"maldoca02",112,0.08,47694000,0.56,30655.5337040263
"5878","NL",1887,"shrevle01",366,0.01,4827000,0.07,30647.5452543605
"5879","AL",2019,"fordmi01",6,-0.13,95819000,-0.91,30646.4213358185
"5880","NL",2014,"roachdo01",91,-0.24,84914000,-1.68,30626.587884725
"5881","NL",2006,"mabeuch01",5,-0.11,71338000,-0.77,30619.6433871814
"5882","NL",2015,"rearich01",9,-0.16,87095000,-1.12,30619.0906129631
"5883","NL",2018,"diazmi02",56,-0.18,93638000,-1.26,30618.7551217901
"5884","AL",1920,"burwebi01",340,1.58,8930000,11.06,30615.2995059671
"5885","NL",1941,"pearsik01",408,1.12,11276000,7.84,30598.9357398751
"5886","NL",2007,"rogerbr01",6,-0.13,72551000,-0.91,30595.6973239923
"5887","NL",1994,"moorema01",101,-0.11,50032000,-0.77,30586.1023633422
"5888","AL",1964,"loundo01",39,0.42,22188000,2.94,30585.8533999248
"5889","AL",1957,"sleatlo01",208,0.49,17483000,3.43,30584.2099369005
"5890","AL",2006,"braunry01",32,-0.12,71338000,-0.84,30582.3778796889
"5891","NL",1997,"blaziro01",161,-0.11,57046000,-0.77,30579.6425167648
"5892","NL",2018,"conlopj01",23,-0.18,93638000,-1.26,30576.035321121
"5893","NL",1962,"steevmo01",45,0.58,20884000,4.06,30574.6212217956
"5894","AL",2015,"riefecj01",44,-0.17,87095000,-1.19,30569.6914219895
"5895","NL",1959,"smithbi04",25,0.24,18881000,1.68,30562.4789793277
"5896","AL",1982,"littlje01",109,0.03,37232000,0.21,30545.8601418908
"5897","NL",2009,"davidda01",3,-0.16,74977000,-1.12,30537.8001066825
"5898","AL",1991,"dempsri01",6,0.02,43018000,0.14,30536.4332721831
"5899","AL",2006,"andrast01",14,-0.12,71338000,-0.84,30531.5651768929
"5900","AL",2009,"abreuwi01",18,-0.17,74977000,-1.19,30522.0628443411
"5901","NL",1988,"smithmi04",26,0.09,39818000,0.63,30521.8819188406
"5902","NL",1998,"steenke01",10,-0.1,59384000,-0.7,30518.4145043028
"5903","AL",2016,"morimsh01",14,-0.22,89276000,-1.54,30505.1693060339
"5904","AL",1990,"smithda04",20,0.14,40680000,0.98,30493.8380586751
"5905","NL",1966,"rustedi01",72,0.31,23492000,2.17,30492.5762756613
"5906","AL",2003,"gilfija01",49,-0.17,67699000,-1.19,30490.8002777431
"5907","AL",1991,"lawva01",2,0.02,43018000,0.14,30484.9674504835
"5908","NL",1909,"rowanja01",677,1.79,8253000,12.53,30482.9177648682
"5909","AL",1940,"hashhe01",360,1.2,11130000,8.4,30481.335483873
"5910","NL",2008,"gallase01",346,-0.18,73764000,-1.26,30480.2439361306
"5911","AL",2011,"judyjo01",42,-0.15,78371000,-1.05,30480.2402680088
"5912","NL",2000,"seelbch02",5,-0.12,64060000,-0.84,30476.9999659822
"5913","AL",1982,"tuftsbo01",60,0.03,37232000,0.21,30475.2426709382
"5914","NL",2000,"maireos01",6,-0.11,64060000,-0.77,30473.9161658195
"5915","NL",1959,"kippfr01",8,0.24,18881000,1.68,30473.8764221298
"5916","NL",2009,"garatvi01",6,-0.17,74977000,-1.19,30466.0644589638
"5917","NL",2006,"campbbr02",13,-0.13,71338000,-0.91,30465.0164382108
"5918","NL",1996,"alstoga01",18,-0.1,54708000,-0.7,30462.6335215658
"5919","NL",1897,"dohened01",255,1.43,5409000,10.01,30456.9143875301
"5920","AL",1989,"lovelva01",3,0.06,40249000,0.42,30443.2075287532
"5921","NL",1987,"wilsogl01",3,0.03,39387000,0.21,30441.948448732
"5922","AL",1977,"cuellbo01",20,0.16,33289000,1.12,30434.2836198951
"5923","AL",1991,"espinal01",2,0.02,43018000,0.14,30433.7395121085
"5924","NL",2000,"villeis01",8,-0.12,64060000,-0.84,30426.4612794358
"5925","AL",1995,"benneer01",1,0.01,52370000,0.07,30418.6137599701
"5926","NL",1887,"sullima01",7,0,4827000,0,30414.2337309713
"5927","NL",1998,"grzanmi01",3,-0.1,59384000,-0.7,30411.7065725882
"5928","AL",1983,"waltemi01",177,0.16,37663000,1.12,30404.0641146424
"5929","AL",1954,"mcdonji04",213,0.58,15386000,4.06,30403.8634481364
"5930","NL",2008,"swindrj01",14,-0.18,73764000,-1.26,30386.6773975281
"5931","NL",1987,"wallati01",3,0.03,39387000,0.21,30383.42289958
"5932","AL",1991,"eglofbr01",17,0.02,43018000,0.14,30382.747502001
"5933","AL",1994,"merribr01",51,-0.12,50032000,-0.84,30374.6794634157
"5934","AL",2011,"magnutr01",44,-0.15,78371000,-1.05,30372.9270734071
"5935","NL",2018,"vastoje01",13,-0.19,93638000,-1.33,30350.2664791433
"5936","AL",1976,"monrola01",65,0.08,32262000,0.56,30346.5070729114
"5937","NL",1973,"shanagr01",47,0.12,29181000,0.84,30344.3342169553
"5938","NL",2008,"kunzed01",8,-0.18,73764000,-1.26,30337.0642729277
"5939","AL",1992,"hoype01",11,-0.09,45356000,-0.63,30325.8037882454
"5940","AL",2016,"wielajo01",15,-0.23,89276000,-1.61,30321.7143453707
"5941","NL",1980,"stablge01",35,0.16,36370000,1.12,30319.555542691
"5942","NL",2017,"blairaa01",9,-0.21,91457000,-1.47,30298.8859300217
"5943","NL",2008,"walrole01",31,-0.18,73764000,-1.26,30287.6837975707
"5944","NL",2003,"blandna01",61,-0.17,67699000,-1.19,30285.8358442939
"5945","AL",2010,"lewisro01",56,-0.22,76190000,-1.54,30275.0300816695
"5946","NL",1890,"dowseto01",15,0.05,5010000,0.35,30272.4806631601
"5947","AL",1950,"pascuca01",51,0.77,12590000,5.39,30270.5151536315
"5948","AL",2004,"narrosa02",8,-0.15,68912000,-1.05,30268.1558833355
"5949","AL",2017,"jankojo01",13,-0.22,91457000,-1.54,30268.0610088061
"5950","NL",1984,"hagenke01",22,0.13,38094000,0.91,30263.9157420335
"5951","NL",1945,"fishedo01",54,0.81,11860000,5.67,30263.7986681541
"5952","AL",1992,"rosenwa01",14,-0.09,45356000,-0.63,30262.1995412353
"5953","AL",2018,"bellch02",22,-0.2,93638000,-1.4,30259.8052411541
