"","lgID","yearID","playerID","IPouts","WAR","pops","scale_WAR","WAR_talent"
"5336","AL",1994,"howarda02",6,0.02,50032000,0.14,34285.5685649073
"5337","AL",2004,"robbija01",5,0,68912000,0,34282.6652194275
"5338","AL",2005,"gramaal01",4,-0.09,70125000,-0.63,34276.204618256
"5339","NL",2019,"diehlph01",22,-0.04,95819000,-0.28,34272.8357765897
"5340","NL",1973,"morlajo01",123,0.38,29181000,2.66,34236.0065112682
"5341","NL",2019,"rhameja01",19,-0.04,95819000,-0.28,34235.7357280265
"5342","NL",2005,"burrose01",3,-0.09,70125000,-0.63,34223.447979044
"5343","NL",2002,"gracema01",3,-0.01,66486000,-0.07,34223.2730722175
"5344","AL",2016,"purkema01",54,-0.1,89276000,-0.7,34219.223171002
"5345","NL",2006,"barziph01",1,0.01,71338000,0.07,34197.2555406406
"5346","AL",2008,"madriwa01",108,-0.04,73764000,-0.28,34196.0703817872
"5347","NL",1972,"strohjo01",230,0.4,28154000,2.8,34188.6910900227
"5348","AL",2018,"hamilia01",24,-0.08,93638000,-0.56,34183.0008064188
"5349","AL",1992,"nielsje01",59,0.09,45356000,0.63,34182.8687184592
"5350","AL",1954,"bishoch01",288,0.92,15386000,6.44,34181.8099319047
"5351","AL",2012,"gentrcr01",3,-0.06,80552000,-0.42,34177.1717440087
"5352","AL",1983,"warremi01",197,0.32,37663000,2.24,34169.9626394393
"5353","AL",2014,"reedev01",97,-0.1,84914000,-0.7,34144.1398405384
"5354","NL",2004,"croweji01",9,0,68912000,0,34141.1137817987
"5355","AL",1977,"caneijo01",86,0.29,33289000,2.03,34138.8556276967
"5356","NL",2017,"gomezro01",16,-0.08,91457000,-0.56,34133.3894385298
"5357","NL",2005,"burnsmi01",93,-0.09,70125000,-0.63,34118.6173365603
"5358","AL",1982,"borispa01",149,0.22,37232000,1.54,34117.0853554665
"5359","AL",2019,"payanpe01",66,-0.05,95819000,-0.35,34110.7626676319
"5360","AL",1998,"haltesh01",3,0.04,59384000,0.28,34106.7380446752
"5361","NL",2013,"garcion01",4,-0.08,82733000,-0.56,34106.6483987453
"5362","AL",1979,"eddyst01",97,0.26,35343000,1.82,34103.5763096012
"5363","NL",2004,"kroonma01",18,0,68912000,0,34094.2902835584
"5364","NL",1951,"spencge01",396,1.14,13289000,7.98,34089.7061945544
"5365","AL",1980,"remmewi01",106,0.34,36370000,2.38,34077.158397761
"5366","NL",1969,"raffoal01",217,0.63,25448000,4.41,34073.7882265181
"5367","AL",2019,"alberha01",3,-0.05,95819000,-0.35,34072.7775056105
"5368","NL",2006,"sikorbr01",102,0,71338000,0,34068.3061654022
"5369","NL",2018,"mccread01",3,-0.08,93638000,-0.56,34063.8082160422
"5370","AL",1995,"wareje01",79,0.11,52370000,0.77,34063.2858308159
"5371","NL",1959,"johnsbe01",50,0.48,18881000,3.36,34050.5882190118
"5372","NL",1952,"jestevi01",219,1.03,13988000,7.21,34049.8206143868
"5373","AL",1966,"rubiojo01",82,0.5,23492000,3.5,34037.3566257164
"5374","NL",1994,"eversbr01",203,-0.01,50032000,-0.07,34024.5300761999
"5375","NL",2012,"bogusbr01",3,-0.06,80552000,-0.42,34022.9233687835
"5376","NL",1986,"henslch01",22,0.24,38956000,1.68,34017.3139035677
"5377","NL",1914,"tincube01",465,1.78,8702000,12.46,34015.8786963168
"5378","NL",1906,"pfeffbi01",907,2.33,7362000,16.31,34011.0560442423
"5379","AL",2019,"staumjo01",58,-0.05,95819000,-0.35,33997.1634201865
"5380","AL",2009,"whislwe01",4,-0.05,74977000,-0.35,33982.3185518689
"5381","NL",1979,"brizzto01",322,0.26,35343000,1.82,33975.1056622907
"5382","NL",2012,"edlefst01",46,-0.06,80552000,-0.42,33971.9464925575
"5383","AL",2016,"antoldu01",6,-0.11,89276000,-0.77,33959.6470653783
"5384","NL",2019,"davisro03",32,-0.05,95819000,-0.35,33959.5331556332
"5385","NL",1998,"mulligr01",3,0.04,59384000,0.28,33952.4740407519
"5386","NL",2002,"vanceco01",12,-0.02,66486000,-0.14,33951.7690288699
"5387","NL",1885,"richaha01",12,0.11,4705000,0.77,33947.948895904
"5388","NL",1943,"rescixa01",398,1.32,11568000,9.24,33942.7759188247
"5389","NL",1887,"mattimi01",172,0.16,4827000,1.12,33928.7616535694
"5390","NL",2007,"urdanli01",3,-0.03,72551000,-0.21,33926.4191974239
"5391","NL",1996,"lomonke01",22,0.02,54708000,0.14,33915.8898798268
"5392","NL",2015,"murraco01",23,-0.05,87095000,-0.35,33914.2631381631
"5393","NL",1889,"woodpe01",57,0.1,4949000,0.7,33902.8926333399
"5394","NL",2002,"duffma01",17,-0.02,66486000,-0.14,33902.7960148398
"5395","NL",2001,"relafde01",3,0.03,65273000,0.21,33893.1028426874
"5396","NL",1974,"dettoto01",194,0.23,30208000,1.61,33892.2814444422
"5397","NL",1976,"lewalde01",50,0.29,32262000,2.03,33882.0970302417
"5398","NL",2003,"ferraan01",12,-0.04,67699000,-0.28,33867.6075002487
"5399","NL",1882,"roweda01",27,-0.42,4522000,-2.94,33866.3118785052
"5400","AL",1991,"beaslch01",80,0.16,43018000,1.12,33862.3289092363
"5401","NL",2007,"munizca01",7,-0.04,72551000,-0.28,33860.957726466
"5402","AL",1989,"cummist01",63,0.19,40249000,1.33,33849.9317862997
"5403","AL",1963,"kunkebi01",139,0.64,21536000,4.48,33835.4685656133
"5404","NL",2005,"oxsprch01",36,-0.1,70125000,-0.7,33828.0450817979
"5405","AL",1965,"duckwji01",192,0.63,22840000,4.41,33822.7895660676
"5406","NL",2007,"collawi01",17,-0.04,72551000,-0.28,33816.2222213266
"5407","NL",1971,"tompkro01",119,0.56,27127000,3.92,33798.7601397645
"5408","NL",1986,"earlebi02",9,0.23,38956000,1.61,33783.8905489849
"5409","NL",1996,"carlsda01",30,0.01,54708000,0.07,33775.5128150019
"5410","NL",2005,"esposmi01",44,-0.1,70125000,-0.7,33774.9234710965
"5411","AL",1941,"newsodi01",641,1.25,11276000,8.75,33755.7575665626
"5412","NL",1922,"mcnamti01",212,1.83,9128000,12.81,33755.2482673852
"5413","NL",2000,"larayo01",17,-0.01,64060000,-0.07,33750.001348259
"5414","NL",2018,"spangco01",6,-0.09,93638000,-0.63,33746.8896723141
"5415","AL",2008,"kobayma01",167,-0.06,73764000,-0.42,33743.3327896092
"5416","NL",2007,"garcian01",2,-0.04,72551000,-0.28,33727.2441676388
"5417","AL",1999,"rakerja01",6,0.02,61722000,0.14,33724.4066771528
"5418","AL",1992,"revento01",6,0.06,45356000,0.42,33717.173004255
"5419","NL",2004,"liriape01",47,-0.01,68912000,-0.07,33711.7487026812
"5420","AL",1995,"edenfke01",38,0.1,52370000,0.7,33710.8609980847
"5421","NL",1987,"coffmke01",76,0.22,39387000,1.54,33706.205814568
"5422","AL",1978,"paschbi01",24,0.24,34316000,1.68,33703.8397156902
"5423","NL",2008,"parrja01",67,-0.06,73764000,-0.42,33696.0988524249
"5424","NL",1966,"cosmaji01",27,0.48,23492000,3.36,33695.7989914646
"5425","NL",1908,"ferguge01",624,2.17,7956000,15.19,33691.1118828247
"5426","NL",1988,"moorebr01",17,0.26,39818000,1.82,33687.5197129914
"5427","NL",1991,"dascedo01",12,0.14,43018000,0.98,33677.5816918008
"5428","NL",2002,"prattan01",4,-0.03,66486000,-0.21,33666.6438059406
"5429","AL",1911,"langefr01",485,1.43,8588000,10.01,33660.5004753385
"5430","AL",1934,"mccolal01",336,1.53,10404000,10.71,33658.7841449842
"5431","NL",2010,"delroen01",30,-0.09,76190000,-0.63,33653.363624513
"5432","NL",2003,"raggibr01",25,-0.05,67699000,-0.35,33650.2583391461
"5433","NL",1978,"theisdu01",19,0.23,34316000,1.61,33643.969032824
"5434","AL",2004,"garciro01",20,-0.02,68912000,-0.14,33628.4055603096
"5435","AL",2017,"aokino01",3,-0.1,91457000,-0.7,33621.2211807341
"5436","AL",2015,"cothaca01",29,-0.07,87095000,-0.49,33617.97084059
"5437","NL",2005,"hughetr01",39,-0.1,70125000,-0.7,33616.9621128894
"5438","NL",2001,"hackmlu01",107,0.02,65273000,0.14,33602.4439444206
"5439","AL",2019,"burkebr01",80,-0.06,95819000,-0.42,33588.7607632815
"5440","AL",2013,"clarkza01",5,-0.1,82733000,-0.7,33585.8317332667
"5441","AL",2017,"almonmi01",6,-0.1,91457000,-0.7,33575.8819103228
"5442","NL",1998,"harrile01",3,0.03,59384000,0.21,33564.6209169438
"5443","NL",2010,"linkjo01",26,-0.09,76190000,-0.63,33549.1758652401
"5444","AL",1971,"wrighke01",234,0.54,27127000,3.78,33544.7963399721
"5445","AL",2010,"bowerce01",42,-0.1,76190000,-0.7,33544.4361154814
"5446","AL",2015,"frankni01",3,-0.07,87095000,-0.49,33527.9547369508
"5447","AL",2000,"youngti01",21,-0.02,64060000,-0.14,33525.80156322
"5448","AL",2019,"huangwe01",17,-0.06,95819000,-0.42,33512.5868941962
"5449","NL",1944,"jurisal01",390,1.02,11714000,7.14,33512.3231065801
"5450","AL",1972,"stephea01",241,0.38,28154000,2.66,33502.8483226552
"5451","AL",1991,"georgch01",18,0.13,43018000,0.91,33490.4119305415
"5452","NL",1932,"chagnle01",388,1.42,10162000,9.94,33486.6391109852
"5453","NL",2017,"frankse01",6,-0.1,91457000,-0.7,33485.7254736841
"5454","AL",1982,"farrji01",54,0.18,37232000,1.26,33484.5941364951
"5455","NL",2015,"gomesjo01",3,-0.07,87095000,-0.49,33483.20317287
"5456","NL",1988,"blankke01",47,0.25,39818000,1.75,33465.3382459597
"5457","NL",1992,"youngpe02",61,0.04,45356000,0.28,33463.9118121667
"5458","NL",1996,"beruman01",10,0,54708000,0,33442.4647719937
"5459","NL",2011,"gaubjo01",8,-0.05,78371000,-0.35,33436.93653101
"5460","NL",2019,"escoblu01",17,-0.06,95819000,-0.42,33436.8991724319
"5461","NL",2000,"cammaer01",30,-0.02,64060000,-0.14,33428.425302776
"5462","NL",1985,"moorebo01",50,0.26,38525000,1.82,33425.0913324704
"5463","NL",1893,"mcnabed01",426,1.45,5181000,10.15,33418.7311439512
"5464","NL",2006,"barryke01",77,-0.02,71338000,-0.14,33414.677680079
"5465","NL",1936,"jorgeor01",502,1.44,10646000,10.08,33410.5225942422
"5466","AL",1976,"scottmi02",117,0.26,32262000,1.82,33404.9542675227
"5467","NL",2019,"schulja02",15,-0.06,95819000,-0.42,33399.2358624725
"5468","AL",1904,"henlewe01",887,2.58,6768000,18.06,33397.5519984017
"5469","NL",1930,"lindsji01",317,1.72,9920000,12.04,33397.0005935109
"5470","NL",2001,"christi01",6,0.01,65273000,0.07,33391.492220637
"5471","NL",2000,"guzmado01",3,-0.02,64060000,-0.14,33380.0315609074
"5472","NL",2019,"doziebr01",3,-0.06,95819000,-0.42,33361.6919963962
"5473","AL",1998,"bennejo02",6,0.02,59384000,0.14,33358.6864422622
"5474","AL",2017,"ennsdi01",12,-0.11,91457000,-0.77,33343.8988047392
"5475","AL",1988,"rosenst01",138,0.24,39818000,1.68,33337.3195469042
"5476","NL",1890,"coughro01",285,0.36,5010000,2.52,33330.202644735
"5477","NL",1881,"foxjo01",373,-0.61,4461000,-4.27,33319.2629545162
"5478","AL",1956,"beamoch01",39,0.69,16784000,4.83,33304.1145886145
"5479","NL",2017,"astinba01",24,-0.11,91457000,-0.77,33298.2519346143
"5480","AL",1977,"barlomi01",177,0.25,33289000,1.75,33294.0376993805
"5481","NL",2001,"donnech01",1,0.01,65273000,0.07,33288.5684337049
"5482","NL",2010,"buentja01",33,-0.1,76190000,-0.7,33280.7032472757
"5483","NL",1886,"lilliji01",18,0.02,4766000,0.14,33272.8089183138
"5484","AL",2011,"olivean01",29,-0.06,78371000,-0.42,33262.7606069218
"5485","NL",1959,"blackro01",133,0.43,18881000,3.01,33256.7814644731
"5486","NL",2017,"castifa01",4,-0.11,91457000,-0.77,33252.7838327792
"5487","AL",2015,"rosalad01",6,-0.08,87095000,-0.56,33226.4859184048
"5488","AL",1995,"bunchme01",120,0.09,52370000,0.63,33225.8123134052
"5489","NL",1964,"jaeckja01",24,0.55,22188000,3.85,33218.2653458823
"5490","AL",2011,"mcdonda02",3,-0.06,78371000,-0.42,33212.8588328578
"5491","AL",2017,"wrighda04",59,-0.12,91457000,-0.84,33210.5940545543
"5492","AL",2013,"delatjo01",34,-0.12,82733000,-0.84,33197.9343997686
"5493","NL",2003,"sanchfe01",5,-0.08,67699000,-0.56,33197.0202982872
"5494","NL",1908,"mccarto02",311,2.14,7956000,14.98,33192.8150088347
"5495","AL",2014,"ranauan01",118,-0.12,84914000,-0.84,33166.521273462
"5496","AL",2012,"tayloan01",7,-0.1,80552000,-0.7,33163.5966973166
"5497","AL",1990,"youngcl01",92,0.31,40680000,2.17,33163.5212966258
"5498","NL",2011,"igarary01",116,-0.06,78371000,-0.42,33163.1698125541
"5499","AL",1963,"debusda01",253,0.59,21536000,4.13,33152.9323619841
"5500","AL",1917,"noyeswi01",513,1.83,8816000,12.81,33152.1561080819
"5501","AL",2006,"bookech01",25,-0.04,71338000,-0.28,33140.3918570107
"5502","NL",1984,"graperi01",69,0.25,38094000,1.75,33133.5025495772
"5503","NL",1985,"niemara01",14,0.24,38525000,1.68,33127.8287712168
"5504","AL",2009,"mosebro01",7,-0.08,74977000,-0.56,33126.9997028048
"5505","AL",2008,"burkeja02",3,-0.08,73764000,-0.56,33123.6740029961
"5506","AL",2004,"webbjo01",27,-0.04,68912000,-0.28,33105.8036099957
"5507","AL",1943,"terryya01",491,1.24,11568000,8.68,33101.4722088075
"5508","NL",1922,"weinele01",500,1.71,9128000,11.97,33096.682232299
"5509","AL",2004,"dunnsc01",9,-0.05,68912000,-0.35,33092.4807427253
"5510","NL",1995,"walkemi01",134,0.09,52370000,0.63,33085.9357352028
"5511","NL",1898,"fifieja01",514,2.22,5466000,15.54,33081.027895626
"5512","NL",2007,"hernayo01",46,-0.05,72551000,-0.35,33079.4190795254
"5513","AL",1958,"brododi01",30,0.53,18182000,3.71,33077.9645540489
"5514","AL",2018,"fernajo04",31,-0.1,93638000,-0.7,33075.3531921879
"5515","AL",1975,"pactwjo01",49,0.29,31235000,2.03,33071.2941020385
"5516","NL",1992,"shephke01",66,0.02,45356000,0.14,33067.8455213989
"5517","NL",1985,"meridro01",139,0.24,38525000,1.68,33066.7738162421
"5518","NL",1885,"woodge01",12,0.07,4705000,0.49,33066.5021428481
"5519","NL",2000,"sparkst02",12,-0.03,64060000,-0.21,33064.876582979
"5520","NL",1989,"gideobr01",14,0.17,40249000,1.19,33053.425271489
"5521","AL",1988,"rochfmi01",7,0.22,39818000,1.54,33049.9346269816
"5522","NL",2003,"journji01",27,-0.09,67699000,-0.63,33048.8437676539
"5523","AL",2018,"meisiry01",63,-0.1,93638000,-0.7,33034.5296245185
"5524","NL",2002,"pembeda01",26,-0.06,66486000,-0.42,33028.3942015774
"5525","AL",2017,"nichobr01",3,-0.12,91457000,-0.84,33025.5817171301
"5526","AL",1991,"wapnist01",15,0.12,43018000,0.84,33023.1500600575
"5527","AL",1997,"grundke01",9,-0.05,57046000,-0.35,33020.2186077957
"5528","AL",2005,"alvarab01",7,-0.11,70125000,-0.77,33019.0051033185
"5529","NL",1916,"package01",466,2.13,8778000,14.91,32998.6938033651
"5530","NL",2018,"wilsobr02",21,-0.1,93638000,-0.7,32993.8492055733
"5531","AL",2011,"weinhro01",5,-0.07,78371000,-0.49,32975.3851971568
"5532","AL",1928,"smithge03",318,1.51,9722000,10.57,32970.1384667193
"5533","AL",2019,"klinebr01",123,-0.07,95819000,-0.49,32966.6064272757
"5534","NL",2012,"demelsa01",3,-0.1,80552000,-0.7,32953.2744599632
"5535","AL",1981,"coopedo01",176,0.15,36801000,1.05,32940.4748275003
"5536","AL",2008,"lowerde01",13,-0.1,73764000,-0.7,32934.9289961785
"5537","NL",2019,"bergetr01",59,-0.07,95819000,-0.49,32928.6416703681
"5538","NL",2018,"valenje01",3,-0.1,93638000,-0.7,32912.9141703169
"5539","NL",1946,"behrmha01",452,1.32,12006000,9.24,32895.3370833371
"5540","AL",1909,"burnsbi01",592,2.07,8253000,14.49,32891.4724456499
"5541","AL",2019,"phillev01",84,-0.08,95819000,-0.56,32889.5436906318
"5542","NL",1982,"rossma01",18,0.13,37232000,0.91,32874.6005918103
"5543","NL",1971,"guzmasa01",30,0.5,27127000,3.5,32861.8657212088
"5544","AL",1968,"smithwi02",23,0.27,24796000,1.89,32860.9710375138
"5545","AL",1969,"meyerbo01",98,0.54,25448000,3.78,32858.8171626324
"5546","AL",2019,"araujpe01",2,-0.08,95819000,-0.56,32851.2180135619
"5547","NL",1928,"delanar01",577,1.5,9722000,10.5,32842.7209652861
"5548","AL",2015,"tracyma01",6,-0.09,87095000,-0.63,32842.2799850853
"5549","NL",2016,"eschja01",39,-0.13,89276000,-0.91,32840.6122680819
"5550","AL",1998,"duranro01",46,0.01,59384000,0.07,32835.4075073458
"5551","NL",2008,"mannich01",126,-0.09,73764000,-0.63,32827.1644786891
"5552","NL",1980,"seamaki01",71,0.27,36370000,1.89,32814.8779806795
"5553","AL",1972,"slaybbi01",245,0.36,28154000,2.52,32790.4338910926
"5554","AL",2000,"einerda01",38,-0.04,64060000,-0.28,32777.4543501032
"5555","NL",2019,"bolanro01",59,-0.08,95819000,-0.56,32774.9454592434
"5556","NL",1951,"kellybo01",371,0.94,13289000,6.58,32760.246654312
"5557","AL",1995,"rightro01",110,0.07,52370000,0.49,32757.5825552036
"5558","AL",1993,"novoara01",168,0.16,47694000,1.12,32749.8208606045
"5559","AL",1934,"hockege01",82,1.48,10404000,10.36,32745.7846447356
"5560","NL",1982,"steinra02",31,0.12,37232000,0.84,32745.4353320658
"5561","AL",1994,"smithda05",44,-0.04,50032000,-0.28,32743.5218024718
"5562","NL",2007,"mcbetma01",59,-0.06,72551000,-0.42,32739.8288418677
"5563","NL",2019,"willide03",41,-0.08,95819000,-0.56,32736.997072123
"5564","AL",1958,"smithbo05",202,0.5,18182000,3.5,32723.1967706846
"5565","AL",1975,"stricji01",14,0.26,31235000,1.82,32713.9272453734
"5566","AL",1937,"phebubi01",122,1.21,10767000,8.47,32706.9463418552
"5567","NL",1979,"sprowbo01",12,0.22,35343000,1.54,32685.8648598113
"5568","AL",1995,"barkbr01",7,0.08,52370000,0.56,32685.3661035653
"5569","AL",1912,"brownel01",361,1.6,8626000,11.2,32681.8767300441
"5570","AL",2018,"gomezca01",1,-0.11,93638000,-0.77,32680.7470702177
"5571","AL",1960,"hawkiwy01",198,0.35,19580000,2.45,32678.7240360285
"5572","NL",2005,"whitema03",12,-0.13,70125000,-0.91,32669.2841610996
"5573","AL",2013,"roberty01",3,-0.15,82733000,-1.05,32660.8964870739
"5574","NL",2014,"gonzami05",16,-0.14,84914000,-0.98,32654.5746839253
"5575","AL",1968,"weaveji02",68,0.26,24796000,1.82,32652.8609989558
"5576","NL",1924,"bentlja01",564,1.72,9326000,12.04,32650.8491474807
"5577","NL",1959,"blaylga01",377,0.39,18881000,2.73,32645.622666212
"5578","AL",1981,"minetcr01",20,0.14,36801000,0.98,32644.7808451039
"5579","NL",1884,"brownjo01",150,-0.13,4644000,-0.91,32644.3306077876
"5580","AL",1998,"whitema01",3,-0.01,59384000,-0.07,32640.5073124246
"5581","AL",1938,"harribi01",241,1.56,10888000,10.92,32639.9195715796
"5582","AL",1981,"hobbsjo01",17,0.13,36801000,0.91,32639.005460083
"5583","NL",1977,"daveymi01",48,0.22,33289000,1.54,32632.6552860161
"5584","NL",1942,"wilkile01",322,1.17,11422000,8.19,32630.9313605785
"5585","NL",2010,"kroenza01",20,-0.12,76190000,-0.84,32629.265737322
"5586","NL",2013,"raleybr01",42,-0.14,82733000,-0.98,32628.5489942105
"5587","AL",1978,"throoge01",9,0.17,34316000,1.19,32620.0315174736
"5588","NL",2005,"johnsmi03",3,-0.13,70125000,-0.91,32615.8941149498
"5589","NL",1961,"nunnho01",113,0.45,20232000,3.15,32607.2235076942
"5590","NL",1901,"wiltssn01",631,2.36,5877000,16.52,32600.0961962851
"5591","NL",1992,"maysema01",7,-0.02,45356000,-0.14,32588.3957870488
"5592","AL",1986,"pulidal01",92,0.18,38956000,1.26,32587.7028962518
"5593","AL",1984,"fallobo01",44,0.23,38094000,1.61,32584.5016592973
"5594","NL",1968,"uphamjo01",21,0.26,24796000,1.82,32571.0910858009
"5595","NL",1995,"wilsoga03",43,0.07,52370000,0.49,32569.944842321
"5596","AL",1947,"mccahbi01",496,1.13,12152000,7.91,32568.2175637724
"5597","AL",1973,"geddeji01",47,0.27,29181000,1.89,32563.8252714704
"5598","AL",2016,"guaipma01",22,-0.14,89276000,-0.98,32560.7670504825
"5599","AL",1967,"piercto01",293,0.44,24144000,3.08,32558.6039805189
"5600","AL",2006,"monteag01",42,-0.05,71338000,-0.35,32535.6224848593
"5601","NL",1992,"pecotbi01",3,-0.02,45356000,-0.14,32526.3637549243
"5602","NL",1944,"chapmbe01",238,1,11714000,7,32519.6144153731
"5603","NL",1893,"mauckha01",429,1.36,5181000,9.52,32509.9150998915
"5604","AL",1988,"kaiseje01",8,0.21,39818000,1.47,32502.285226826
"5605","AL",2000,"motada01",16,-0.05,64060000,-0.35,32502.2210662089
"5606","NL",2017,"johnspi01",3,-0.13,91457000,-0.91,32500.4291210502
"5607","AL",2018,"peterja01",3,-0.12,93638000,-0.84,32498.2756510944
"5608","AL",1983,"lachoal01",24,0.22,37663000,1.54,32489.0300468023
"5609","NL",1981,"littljo01",192,0.13,36801000,0.91,32486.1315726575
"5610","AL",2018,"cortene01",14,-0.12,93638000,-0.84,32456.7137449533
"5611","NL",2017,"lloydky01",12,-0.13,91457000,-0.91,32454.193444509
"5612","NL",2016,"boscawi01",46,-0.15,89276000,-1.05,32447.1850319623
"5613","NL",1963,"warneja02",68,0.55,21536000,3.85,32442.2923649142
"5614","AL",2019,"mantijo01",9,-0.09,95819000,-0.63,32438.6914935514
"5615","AL",1959,"gablega02",58,0.36,18881000,2.52,32433.6303873085
"5616","NL",1889,"nashbi01",3,0.07,4949000,0.49,32425.3133884053
"5617","NL",1994,"tayloke01",13,-0.05,50032000,-0.35,32417.6308920676
"5618","AL",2004,"bergmdu01",6,-0.07,68912000,-0.49,32413.5516790279
"5619","NL",2016,"gonzase01",106,-0.15,89276000,-1.05,32400.5700211674
"5620","AL",2019,"rominau01",3,-0.09,95819000,-0.63,32400.0048551442
"5621","AL",2008,"crucefr01",35,-0.11,73764000,-0.77,32383.4566220705
"5622","NL",1986,"fanslst01",72,0.17,38956000,1.19,32372.2306497181
"5623","AL",2011,"jakubch01",217,-0.09,78371000,-0.63,32371.1751605393
"5624","NL",2002,"izquiha02",89,-0.08,66486000,-0.56,32370.6778075376
"5625","AL",2015,"garcija03",89,-0.11,87095000,-0.77,32364.7312302481
"5626","AL",1967,"rodriro01",121,0.42,24144000,2.94,32360.0787069187
"5627","AL",2009,"nunezjh01",17,-0.1,74977000,-0.7,32359.4848074129
"5628","NL",1999,"riverro01",21,-0.02,61722000,-0.14,32347.2228380309
"5629","NL",2015,"hallco01",25,-0.12,87095000,-0.84,32340.2273500098
"5630","NL",1892,"sullimi02",499,1.7,5124000,11.9,32326.9203107286
"5631","NL",2014,"greenni02",108,-0.15,84914000,-1.05,32325.9025865814
"5632","AL",2019,"adriaeh01",3,-0.09,95819000,-0.63,32323.0244758406
"5633","AL",2004,"durbijd01",22,-0.07,68912000,-0.49,32317.368967332
"5634","AL",1985,"davisst03",84,0.2,38525000,1.4,32307.585509132
"5635","NL",1975,"sosajo01",141,0.25,31235000,1.75,32292.6005676307
"5636","AL",2017,"wheelja01",9,-0.14,91457000,-0.98,32287.3859455146
"5637","AL",1987,"clarkst02",69,0.14,39387000,0.98,32285.4102862849
"5638","NL",1884,"meinkfr01",867,-0.13,4644000,-0.91,32284.5732723367
"5639","NL",1973,"thompmi01",12,0.26,29181000,1.82,32281.5300611562
"5640","AL",1958,"cicotal01",214,0.48,18182000,3.36,32280.8370763501
"5641","NL",1880,"driscde01",125,-0.34,4400000,-2.38,32274.4289742101
"5642","AL",1978,"wallada01",42,0.15,34316000,1.05,32273.836475982
"5643","AL",1977,"maccofr01",21,0.21,33289000,1.47,32266.9056756272
"5644","NL",1888,"widnewi01",345,0.26,4888000,1.82,32263.3754287377
"5645","AL",2002,"kellekr01",3,-0.09,66486000,-0.63,32258.4852748852
"5646","AL",1914,"reynoro01",234,1.59,8702000,11.13,32253.873299877
"5647","AL",1957,"hernaev01",112,0.61,17483000,4.27,32249.6431382188
"5648","AL",1926,"wiltsha01",589,1.86,9524000,13.02,32245.3806843541
"5649","NL",1991,"gratema01",9,0.1,43018000,0.7,32245.0281314912
"5650","NL",1984,"johnsbi04",16,0.21,38094000,1.47,32237.5819590384
"5651","NL",2012,"ramirel02",64,-0.12,80552000,-0.84,32228.5151645564
"5652","NL",2001,"atchlju01",31,-0.03,65273000,-0.21,32217.7988830923
"5653","AL",2012,"crawfev01",24,-0.14,80552000,-0.98,32217.7496220805
"5654","AL",1995,"patteje01",10,0.06,52370000,0.42,32215.5783730772
"5655","AL",2000,"mabryjo01",2,-0.06,64060000,-0.42,32205.6794934803
