"","playerID","yearID","IPouts","WAR","pops","scale_WAR","WAR_talent"
"5037","weavefl01",1970,185,0.39,7569000,2.73,9759.6509256767
"5038","mccolal01",1934,336,1.53,2476152,10.71,9755.06438933025
"5039","perezci01",2018,34,0.08,17229392,0.56,9754.90512620936
"5040","keaglgr01",1998,116,0.08,13420784,0.56,9754.21975968754
"5041","wilsoze01",1897,791,3.77,741033,26.39,9752.3874568001
"5042","westma03",2015,9,0.09,16548050,0.63,9751.29304254193
"5043","cuevawi01",2016,15,0.07,16783888,0.49,9750.51634000593
"5044","loundo01",1964,39,0.42,5902008,2.94,9745.43633869368
"5045","jimenju01",1974,12,-0.11,9726976,-0.77,9744.38125656274
"5046","pocheco01",2019,155,0.09,17439058,0.63,9742.83480046534
"5047","gartory01",2016,118,0.07,16783888,0.49,9740.47179753821
"5048","brookfr01",2005,1,0.01,14726250,0.07,9737.73724383581
"5049","hemanru01",1961,60,0.36,5138928,2.52,9737.08885162216
"5050","hernaev01",1957,112,0.61,4370750,4.27,9736.25514548557
"5051","butersa01",1985,3,0.03,10787000,0.21,9735.87736093266
"5052","atkinmi01",2009,6,0.07,15145354,0.49,9735.1739635021
"5053","girodch01",2016,31,0.07,16783888,0.49,9730.4554496662
"5054","miadiba01",2001,30,0.1,14229514,0.7,9728.93469854195
"5055","milesaa01",2010,6,0.05,15238000,0.35,9727.45234679047
"5056","morrijo01",1882,6,0.14,551684,0.98,9726.40586200145
"5057","harribi01",1938,241,1.56,2678448,10.92,9724.33633902894
"5058","greenni01",2009,6,0.07,15145354,0.49,9723.87808693144
"5059","simpsjo01",1983,9,0.04,10733955,0.28,9723.51125402506
"5060","burbabi01",1969,422,0.31,7278128,2.17,9720.66408090121
"5061","bailest01",1967,194,0.23,6712032,1.61,9718.09068697305
"5062","ostinji01",2001,6,0.1,14229514,0.7,9715.56313995889
"5063","graboal01",1929,150,1.62,2229367,11.34,9714.5707725084
"5064","wolfgme01",1916,387,2.51,1580040,17.57,9713.34369967274
"5065","lazarda01",1968,40,0.06,6992472,0.42,9712.55718225058
"5066","childma01",2005,12,0.01,14726250,0.07,9711.35886905092
"5067","bertomi01",1996,84,0.03,12692256,0.21,9708.08550024739
"5068","betteje01",1984,29,0.07,10666320,0.49,9707.99295000411
"5069","mcconsa02",2004,28,0.07,14609344,0.49,9706.88599343173
"5070","stumpji01",1959,34,0.31,4720250,2.17,9706.46858837154
"5071","wareje01",1995,79,0.11,12306950,0.77,9706.0473821513
"5072","mintzst01",1999,15,0.07,13764006,0.49,9705.37517551573
"5073","shipljo01",1959,54,-0.04,6608350,-0.28,9704.68165284017
"5074","shielst01",1986,64,0.06,10610640.5,0.42,9703.67875499799
"5075","brookik01",1975,31,0.03,9214325,0.21,9703.42922852694
"5076","smithtr01",1998,6,0.07,13420784,0.49,9701.25005391173
"5077","krawcra01",1988,73,0.11,10352680,0.77,9700.22962290621
"5078","brewech01",2013,18,0.05,16050202,0.35,9699.73641490137
"5079","beedety01",2019,351,0.08,17439058,0.56,9698.66942772699
"5080","dermoma01",2017,67,0.06,17011002,0.42,9695.53318954915
"5081","phebubi01",1937,122,1.21,2627148,8.47,9695.37802243746
"5082","shinera01",1985,3,0.03,10787000,0.21,9694.62308261312
"5083","erdosto01",2001,49,0.09,14229514,0.63,9694.59073516049
"5084","bernadw01",1981,15,-0.04,10856295,-0.28,9693.40030374248
"5085","labouja01",2017,18,0.06,17011002,0.42,9685.62653186693
"5086","abreuju01",2011,20,0.09,15517458,0.63,9685.10188077204
"5087","larkipa01",1983,31,-0.03,10997596,-0.21,9679.71560065019
"5088","vanrybe01",1996,3,0.03,12692256,0.21,9679.50093924542
"5089","bashlty01",2018,96,0.07,17229392,0.49,9678.81064283683
"5090","hennse01",2013,8,0.05,16050202,0.35,9676.92243144097
"5091","smithph01",1890,744,3.61,651300,25.27,9676.56643259515
"5092","leeza01",2017,24,0.06,17011002,0.42,9675.74747787796
"5093","carrosc02",2015,110,0.08,16548050,0.56,9674.44823601242
"5094","haleyju01",2018,23,0.07,17229392,0.49,9669.86568274838
"5095","kirbyjo01",1885,388,1.73,588125,12.11,9665.09048473172
"5096","castran01",2015,12,0.08,16548050,0.56,9664.34855581052
"5097","kopecmi01",2018,43,0.07,17229392,0.49,9660.9431450385
"5098","johnsjo08",2002,46,0.04,14360976,0.28,9660.14098204776
"5099","gratema01",1991,9,0.1,10625446,0.7,9659.13403492065
"5100","borkoda01",2006,213,0.12,14838304,0.84,9658.03027898763
"5101","eversbr01",1994,203,-0.01,11907616,-0.07,9655.89223466213
"5102","gramlto01",1968,10,0.05,6992472,0.35,9650.95204328713
"5103","wiggisc01",2002,8,0.04,14360976,0.28,9647.2780085355
"5104","tollias01",2017,15,0.06,17011002,0.42,9646.27457939331
"5105","brownpa01",1968,12,-0.12,8281864,-0.84,9644.01923705411
"5106","rodriri04",2018,20,0.07,17229392,0.49,9643.16493989154
"5107","rosenbj01",2013,59,0.05,16050202,0.35,9642.97614008198
"5108","chavene01",1967,15,0.03,8112384,0.21,9640.26837664074
"5109","marquje01",2011,12,0.09,15517458,0.63,9638.91616003899
"5110","finnvga01",1994,109,-0.01,11907616,-0.07,9638.65913996451
"5111","holzema01",1998,29,0.06,13420784,0.42,9637.10655229441
"5112","masonha01",1960,17,-0.12,6853000,-0.84,9636.99387997738
"5113","zeileto01",2002,3,0.04,14360976,0.28,9634.46202403029
"5114","schumsk01",2013,6,0.05,16050202,0.35,9631.73312284146
"5115","galasbo01",1981,95,-0.05,10856295,-0.35,9629.19954235783
"5116","lomonke01",1996,22,0.02,12692256,0.14,9625.4750742798
"5117","keislra01",2006,30,0.12,14838304,0.84,9621.93107696262
"5118","smithmi04",1988,26,0.09,10432316,0.63,9619.63212961124
"5119","beckch01",2011,7,0.08,15517458,0.56,9617.75495780314
"5120","wagnema01",1984,5,0.06,10666320,0.42,9614.7194513222
"5121","bogarti01",2000,6,0.03,14093200,0.21,9614.40057343364
"5122","corcida01",2014,56,0.04,16303488,0.28,9613.26086885798
"5123","brackan01",2011,7,0.08,15517458,0.56,9606.14719370445
"5124","hoguebo01",1948,259,1.54,2664566.66666667,10.78,9602.05001129691
"5125","kolbbr01",2000,42,0.03,14093200,0.21,9601.41614958147
"5126","robinya01",1882,6,0.15,551684,1.05,9599.86611375552
"5127","mendoma01",1977,6,-0.08,10519324,-0.56,9596.70627569729
"5128","sanchra01",1960,44,-0.12,6853000,-0.84,9596.08097664975
"5129","choji01",1999,118,0.05,13764006,0.35,9592.02912756937
"5130","gimench01",2014,3,0.04,16303488,0.28,9591.02159377945
"5131","alouma01",1965,6,0.07,7765600,0.49,9590.92962687078
"5132","guduare01",2018,10,0.06,17229392,0.42,9589.22146795049
"5133","ehrharu01",1924,251,2.19,1977112,15.33,9588.38341394347
"5134","heredub01",1987,30,0.01,10555716,0.07,9587.82521082043
"5135","phoenst01",1994,13,-0.01,11907616,-0.07,9587.46647873159
"5136","haydeha01",1971,120,0.19,7893957,1.33,9585.29327142925
"5137","raziaba01",1973,15,0,8550033,0,9582.17870150712
"5138","boveemi01",1997,10,0.01,13063534,0.07,9581.49283993507
"5139","schaema01",1972,123,0,9178204,0,9580.47892049196
"5140","maysema01",1992,7,-0.02,11066864,-0.14,9578.64627921513
"5141","calica01",2007,63,0.07,14945506,0.49,9578.22962699215
"5142","ramirye01",2018,196,0.06,17229392,0.42,9571.4163150142
"5143","ibarred01",2015,12,0.07,16548050,0.49,9569.8743597108
"5144","morelmi01",2014,3,0.04,16303488,0.28,9568.92303928607
"5145","lawva01",1987,10,0.01,10555716,0.07,9568.73121777345
"5146","clarkda06",2007,4,0.07,14945506,0.49,9567.12593467273
"5147","delamro01",1997,6,0.01,13063534,0.07,9566.70870782373
"5148","ottenji01",1976,18,-0.13,9549552,-0.91,9565.89962690796
"5149","arojo01",2016,2,0.05,16783888,0.35,9563.48678668254
"5150","pecotbi01",1992,3,-0.02,11066864,-0.14,9560.33051807972
"5151","moscojo01",2015,35,0.07,16548050,0.49,9559.77736254277
"5152","culbech01",2019,6,0.07,17439058,0.49,9559.51813070428
"5153","bethach01",2016,5,0.05,16783888,0.35,9553.44681531754
"5154","gaettga01",1997,1,0.01,13063534,0.07,9551.98742610819
"5155","kayan01",2019,42,0.07,17439058,0.49,9551.1267851674
"5156","flowebe01",1955,100,0.42,5104306.66666667,2.94,9550.33808123325
"5157","ratlijo01",2000,3,0.03,14093200,0.21,9549.9566238134
"5158","ryanbr01",2015,6,0.07,16548050,0.49,9549.70945362349
"5159","thompfo01",1948,394,1.65,2527922.22222222,11.55,9549.47514579814
"5160","wrighda02",2001,199,0.08,14229514,0.56,9545.62187234181
"5161","bailobo01",1980,7,-0.02,10911000,-0.14,9543.87671787548
"5162","egeco01",2016,35,0.05,16783888,0.35,9543.18273635982
"5163","mailelu01",2019,6,0.07,17439058,0.49,9542.75538948513
"5164","smithda05",1992,43,-0.02,11066864,-0.14,9542.11154973856
"5165","edenfke01",1995,38,0.1,12306950,0.7,9536.39338237506
"5166","koniedo01",1973,39,-0.17,9454644,-1.19,9535.98733285699
"5167","gomezlu01",1981,3,-0.11,11187504,-0.77,9535.84207038604
"5168","moranbr01",2019,19,0.07,17439058,0.49,9534.40385992114
"5169","huller01",2007,20,0.07,14945506,0.49,9534.02478962618
"5170","bandosa01",1979,9,0,10567557,0,9533.33008837626
"5171","aybarer01",2017,4,0.05,17011002,0.35,9533.0628994763
"5172","healyjo01",1886,1061,2.66,600516,18.62,9531.54500062775
"5173","salazlu01",1987,6,0.01,10555716,0.07,9530.85745934218
"5174","novoara01",1993,168,0.16,11494254,1.12,9530.4578851971
"5175","carlsda01",1996,30,0.01,12692256,0.07,9530.03045441661
"5176","bitkejo01",1990,36,0.21,10170000,1.47,9529.52748423663
"5177","malliro01",1991,70,0.08,10625446,0.56,9529.24882862451
"5178","lancega01",1977,6,-0.03,9886833,-0.21,9526.99045480597
"5179","plaweke01",2019,6,0.07,17439058,0.49,9526.07211321207
"5180","mulleco01",2016,9,0.05,16783888,0.35,9523.4991150278
"5181","cloydty01",2017,3,0.05,17011002,0.35,9523.15843878676
"5182","dunegji01",1970,40,0.16,8613000,1.12,9518.87111969134
"5183","quantca01",2019,309,0.07,17439058,0.49,9517.76006667697
"5184","saundde01",1970,42,0.36,7569000,2.52,9516.19792180234
"5185","dolisra01",2013,15,0.04,16050202,0.28,9516.1412593589
"5186","westomi01",1991,6,0.08,10625446,0.56,9513.91650330296
"5187","davisjd01",2017,5,0.05,17011002,0.35,9513.28210902282
"5188","hallbi03",2010,3,0.03,15238000,0.21,9510.05088754297
"5189","huttoto01",1980,3,-0.1,11274700,-0.7,9508.29946785384
"5190","grineda01",1914,537,2.47,1479340,17.29,9507.72785410855
"5191","marsosa01",2004,4,0.05,14609344,0.35,9506.3350448944
"5192","arundha01",1884,27,0.35,575856,2.45,9505.80702793417
"5193","alvarvi01",2002,31,0.03,14360976,0.21,9505.63123169473
"5194","gonzawi01",2003,3,0.03,14487586,0.21,9505.13496371936
"5195","elmorja01",2013,3,0.04,16050202,0.28,9504.7354758307
"5196","wojeype01",1954,83,0.27,4872233.33333333,1.89,9503.79894247418
"5197","bajenje01",2005,13,-0.01,14726250,-0.07,9502.89667802028
"5198","lanfrwa01",1947,192,1.51,2430400,10.57,9502.37685644657
"5199","mudroph01",1963,3,-0.02,7408384,-0.14,9500.94266359348
"5200","sheehto02",1924,500,2.18,1977112,15.26,9500.79352955953
"5201","hockege01",1934,82,1.48,2476152,10.36,9497.22606309271
"5202","laraju01",2006,15,0.11,14838304,0.77,9495.02553835094
"5203","mckayco01",2004,6,0.05,14609344,0.35,9494.16106482766
"5204","wheelga01",1980,9,-0.03,10911000,-0.21,9493.95605105115
"5205","belitto01",2000,10,0.02,14093200,0.14,9493.50721177074
"5206","mcgunbi01",1880,111,0.7,528000,4.9,9493.33933192666
"5207","bailebi01",1909,597,3.16,1229697,22.12,9488.32012291236
"5208","johnsmi02",2001,34,0.07,14229514,0.49,9487.55076905895
"5209","shortbi01",1967,7,0.02,8112384,0.14,9486.83119566022
"5210","chagnle01",1932,388,1.42,2377908,9.94,9486.16319773773
"5211","inglejo01",2010,3,0.03,15238000,0.21,9485.55479509283
"5212","lucasjo02",2017,22,0.05,17011002,0.35,9483.82049128818
"5213","murphda07",2013,3,0.04,16050202,0.28,9482.03643168919
"5214","daltomi01",1991,24,0.07,10625446,0.49,9481.10421473243
"5215","watkibo01",1969,47,0.05,8448736,0.35,9476.76127513817
"5216","battoch01",1976,12,-0.16,9549552,-1.12,9476.36074675899
"5217","septile01",2012,43,0.06,15788192,0.42,9475.0427354162
"5218","janesje01",1972,38,0.14,8220968,0.98,9474.78892896221
"5219","stechge01",2001,210,0.07,14229514,0.49,9474.02420104743
"5220","martean01",2010,3,0.03,15238000,0.21,9473.37181887848
"5221","ladedo01",1950,354,0.82,3147500,5.74,9471.1013596486
"5222","meadsda01",1988,119,0.08,10432316,0.56,9470.41117216922
"5223","gonzala02",1998,3,0.05,13420784,0.35,9470.35155092554
"5224","martibu01",1979,3,-0.01,10567557,-0.07,9469.65767924313
"5225","gardnch01",1991,74,0.07,10625446,0.49,9465.70625230823
"5226","perduhu01",1912,750,2.73,1380160,19.11,9465.18960123054
"5227","wisede01",2012,5,0.06,15788192,0.42,9463.23710851463
"5228","valdelu01",2009,8,0.05,15145354,0.35,9461.84976000395
"5229","trottbi01",1940,294,1.24,2782500,8.68,9460.06363160195
"5230","hancoga01",1984,4,0.04,10666320,0.28,9459.51013145173
"5231","welkedu01",2013,4,0.04,16050202,0.28,9459.48595678055
"5232","nancesh01",2002,19,0.03,14360976,0.21,9454.18056125012
"5233","mcintha01",1908,864,2.94,1177488,20.58,9453.64869815618
"5234","rathfr01",1968,34,0.04,6992472,0.28,9449.47328326648
"5235","esperdu01",1891,888,2.85,663777,19.95,9449.09104217271
"5236","arencjp01",2014,3,0.03,16303488,0.21,9448.04764059857
"5237","kellybr01",1986,60,0.04,10518120,0.28,9442.30312428804
"5238","porzimi01",2002,129,0.03,14360976,0.21,9441.43743133773
"5239","baileji01",1959,35,-0.09,6608350,-0.63,9438.34460421783
"5240","loopeaa01",2003,21,0.02,14487586,0.14,9438.13519292913
"5241","zabelzi01",1914,384,2.45,1479340,17.15,9431.58990087845
"5242","bunchme01",1995,120,0.09,12306950,0.63,9426.4068633596
"5243","leech01",2014,84,0.03,16303488,0.21,9425.62071106912
"5244","cruzto02",1984,3,0.03,10666320,0.21,9424.08363404149
"5245","rescixa01",1943,398,1.32,2644114.28571429,9.24,9422.99808367455
"5246","kubinti01",1997,38,0,13063534,0,9422.13592362562
"5247","avilaal01",2018,6,0.05,17229392,0.35,9421.88916579092
"5248","bulliki01",1999,6,0.04,13764006,0.28,9420.60402645398
"5249","nickldo01",2001,6,0.06,14229514,0.42,9417.11519373136
"5250","copelsc01",2018,4,0.05,17229392,0.35,9412.96697898251
"5251","beruman01",1996,10,0,12692256,0,9412.42624358751
"5252","hansecr01",2005,9,-0.02,14726250,-0.14,9412.34894550795
"5253","culloni01",1916,501,2.48,1580040,17.36,9411.86742431483
"5254","perezju01",2011,15,0.07,15517458,0.49,9408.2484544392
"5255","harvejo01",2019,54,0.06,17439058,0.42,9405.67262956045
"5256","vicketo01",1890,1146,3.56,651300,24.92,9404.23702572783
"5257","dixonbr01",2018,4,0.05,17229392,0.35,9404.06778954577
"5258","buterdr01",2016,4,0.04,16783888,0.28,9403.62069520864
"5259","maldoma01",2014,3,0.03,16303488,0.21,9403.33999439618
"5260","owenfr01",1904,945,3.88,974592,27.16,9396.10057608234
"5261","giovaed01",1999,4,0.04,13764006,0.28,9393.98474611982
"5262","escobed01",2016,3,0.04,16783888,0.28,9393.57716106656
"5263","cedajo01",2010,26,0.02,15238000,0.14,9390.73115599303
"5264","kozlobe01",2002,30,0.02,14360976,0.14,9389.82609175688
"5265","bierdra01",2008,110,0.05,15047856,0.35,9388.13969184006
"5266","tayloke01",1994,13,-0.05,11907616,-0.35,9387.44763946201
"5267","nageocl01",2005,12,-0.02,14726250,-0.14,9385.80994109035
"5268","wilkile01",1942,322,1.17,2692328.57142857,8.19,9385.73314737935
"5269","holadbr01",2016,4,0.04,16783888,0.28,9383.56301247509
"5270","carroja01",2013,3,0.03,16050202,0.21,9382.27399680267
"5271","debarde01",1977,64,-0.05,9886833,-0.35,9382.0475054478
"5272","rondojo01",2014,3,0.03,16303488,0.21,9381.20379535915
"5273","jonesja02",1883,278,0.62,563709,4.34,9380.56711721582
"5274","barkbr01",1995,7,0.08,12306950,0.56,9379.57565622208
"5275","jamesju01",2010,12,0.02,15238000,0.14,9378.38983095047
"5276","davisik02",2015,6,0.06,16548050,0.42,9377.56546781675
"5277","moralos01",2018,1,0.05,17229392,0.35,9377.50715903093
"5278","hagenbr01",2014,8,0.02,16303488,0.14,9376.01402965867
"5279","gloadro01",2009,3,0.04,15145354,0.28,9374.26736643283
"5280","holtty01",2016,3,0.04,16783888,0.28,9373.57809647799
"5281","lovelva01",1989,3,0.06,10263495,0.42,9373.44543434773
"5282","skogler01",2018,210,0.05,17229392,0.35,9368.69891620246
"5283","bowyetr01",2005,29,-0.03,14726250,-0.21,9367.77074136589
"5284","depaujo02",2015,10,0.06,16548050,0.42,9367.49581373733
"5285","jonesos01",1903,973,4.21,925353,29.47,9367.31124188714
"5286","goforda01",2017,3,0.04,17011002,0.28,9366.45561198431
"5287","wardlcu01",1984,12,0.02,10666320,0.14,9366.15519975776
"5288","rodrifr01",1959,6,-0.09,6608350,-0.63,9364.00818974052
"5289","stjohlo01",2019,20,0.06,17439058,0.42,9364.00655029197
"5290","mageebi01",1898,886,3.54,754308,24.78,9362.60635563507
"5291","hallch02",1910,566,2.73,1282500,19.11,9361.09170684509
"5292","tollest01",2014,3,0.03,16303488,0.21,9359.21044791225
"5293","hernaar01",2017,73,0.04,17011002,0.28,9356.57514855509
"5294","getteal01",1947,447,1.5,2430400,10.5,9355.70889814346
"5295","villahe02",2010,18,0.02,15238000,0.14,9353.84119390893
"5296","sardilu01",2016,3,0.04,16783888,0.28,9353.6953568791
"5297","bruneju01",2000,14,0.01,14093200,0.07,9352.69958404952
"5298","rossco01",2009,3,0.04,15145354,0.28,9351.84717589088
"5299","wingetr01",2018,57,0.05,17229392,0.35,9351.14976738417
"5300","braunjo01",1964,6,0.08,7588296,0.56,9350.68388130887
"5301","laryal01",1954,18,0.22,4872233.33333333,1.54,9349.01675353637
"5302","mitchdj01",2012,14,0.05,15788192,0.35,9348.92674801675
"5303","jordata01",2013,155,0.03,16050202,0.21,9347.98654582161
"5304","hurshja01",2017,32,0.04,17011002,0.28,9346.72323838335
"5305","watsoma01",2003,6,0.01,14487586,0.07,9344.26770590727
"5306","tatera01",1975,413,-0.14,9995200,-0.98,9342.00235601563
"5307","roberco01",2008,21,0.05,15047856,0.35,9341.66645853317
"5308","cocopa01",2001,43,0.05,14229514,0.35,9338.56484954196
"5309","milleox01",1945,85,1.18,2541428.57142857,8.26,9337.57462254627
"5310","lazora01",2015,17,0.06,16548050,0.42,9337.46381713495
"5311","raburry01",2013,3,0.03,16050202,0.21,9336.63408690726
"5312","bohnejo01",1982,35,-0.15,10797280,-1.05,9336.55555416148
"5313","haydele01",1958,11,0.03,6363700,0.21,9334.77530801234
"5314","haltesh01",1998,3,0.04,13420784,0.28,9332.93894573636
"5315","smithja04",1964,93,0.08,7588296,0.56,9324.9275226637
"5316","yorkmi01",1990,38,0.16,10170000,1.12,9324.62989164405
"5317","distaal01",1969,14,0.04,8448736,0.28,9323.83972102137
"5318","martisp01",1919,491,1.89,1733940,13.23,9321.91887671885
"5319","mulligr01",1998,3,0.04,13420784,0.28,9318.8276974069
"5320","serraal01",2008,3,0.05,15047856,0.35,9318.66594488518
"5321","hatlema01",2015,4,0.05,16548050,0.35,9318.47914352296
"5322","rossda01",2015,6,0.06,16548050,0.42,9317.58842618748
"5323","wahlbo01",2017,23,0.04,17011002,0.28,9317.33736574369
"5324","andrufr01",1884,27,0.33,575856,2.31,9317.32071952312
"5325","ellinbr01",1974,126,-0.06,8881152,-0.42,9315.41571976064
"5326","lindsji01",1930,317,1.72,2281600,12.04,9313.9518328534
"5327","sheldsc01",2000,1,0.01,14093200,0.07,9313.76160712459
"5328","pleisbi01",1965,154,0.31,6166800,2.17,9313.20923366639
"5329","rumbeni01",2015,47,0.06,16548050,0.42,9307.69405964156
"5330","tannebr01",1985,81,-0.01,10594375,-0.07,9303.66948613351
"5331","maxiela01",1969,9,0.04,8448736,0.28,9302.38878332136
"5332","spencse01",2000,20,0.01,14093200,0.07,9300.88148658253
"5333","cookmi01",1993,9,0.12,11494254,0.84,9299.9314292939
"5334","dawlejo01",2002,1,0.01,14360976,0.07,9299.35360235021
"5335","foxma01",2010,22,0,15238000,0,9296.40732634456
"5336","cuddymi01",2011,3,0.05,15517458,0.35,9295.63821297999
"5337","samuero01",1988,70,0.06,10432316,0.42,9293.60423068521
"5338","garvemi01",2018,3,0.04,17229392,0.28,9289.54797640756
"5339","drapemi01",1993,127,0.12,11494254,0.84,9285.45467501945
"5340","kominsh01",2006,27,0.09,14838304,0.63,9284.91529110444
"5341","grossgr01",1986,2,0.02,10673944,0.14,9282.58232925735
"5342","happia01",2018,3,0.04,17229392,0.28,9280.63207994369
"5343","trinkke01",1948,212,1.51,2664566.66666667,10.57,9279.20891361486
"5344","ruffich01",2011,53,0.05,15517458,0.35,9274.98952085533
"5345","harrile01",1998,3,0.03,13420784,0.21,9274.80681542061
"5346","perezto03",2002,1,0.01,14360976,0.07,9273.4372340008
"5347","mendeyo01",2018,83,0.04,17229392,0.28,9271.73952139656
"5348","engleri01",1981,6,-0.17,11187504,-1.19,9271.6867029515
"5349","darnebo01",1956,4,0.04,5874400,0.28,9271.65668284599
"5350","wardco02",1990,108,0.15,10170000,1.05,9269.96172109585
"5351","moralke01",2018,3,0.04,17229392,0.28,9262.8701924785
"5352","carpean01",2008,3,0.04,15047856,0.28,9259.24184104746
"5353","cirilje01",2007,3,0.04,14945506,0.28,9257.31922715594
"5354","martiet01",2014,12,0.01,16303488,0.07,9256.90688582966
